"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"tRNA processing (GO:0008033)","1/64",0.556390565573367,0.641929835349882,0,0,1.24486182255107,0.729843533877961,"WDR4"
"plasma membrane organization (GO:0007009)","1/64",0.556390565573367,0.641929835349882,0,0,1.24486182255107,0.729843533877961,"PACSIN2"
"positive regulation of intracellular protein transport (GO:0090316)","2/148",0.558668335498205,0.644079583657257,0,0,1.07408219178082,0.62532989960013,"BCL2;YWHAG"
"regulation of autophagy (GO:0010506)","3/231",0.559027057604078,0.644079583657257,0,0,1.03149439864722,0.599873204112684,"RPTOR;BCL2;ABL2"
"cellular macromolecule biosynthetic process (GO:0034645)","4/314",0.560647540422881,0.644826874978261,0,0,1.01134235171696,0.585226238564037,"RPS4Y1;GSPT1;ATR;B4GALT5"
"BMP signaling pathway (GO:0030509)","1/65",0.561997972670129,0.644826874978261,0,0,1.22534860557769,0.706115756060346,"USP9Y"
"regulation of RNA metabolic process (GO:0051252)","1/65",0.561997972670129,0.644826874978261,0,0,1.22534860557769,0.706115756060346,"HNRNPH1"
"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)","1/65",0.561997972670129,0.644826874978261,0,0,1.22534860557769,0.706115756060346,"HRH2"
"steroid biosynthetic process (GO:0006694)","1/65",0.561997972670129,0.644826874978261,0,0,1.22534860557769,0.706115756060346,"AMACR"
"mitotic G1 DNA damage checkpoint signaling (GO:0031571)","1/65",0.561997972670129,0.644826874978261,0,0,1.22534860557769,0.706115756060346,"MDM4"
"cellular response to nutrient levels (GO:0031669)","1/66",0.567534777211009,0.649837071363259,0,0,1.20643579528042,0.683389477243552,"RPTOR"
"regulation of protein localization (GO:0032880)","1/66",0.567534777211009,0.649837071363259,0,0,1.20643579528042,0.683389477243552,"USP8"
"negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)","1/66",0.567534777211009,0.649837071363259,0,0,1.20643579528042,0.683389477243552,"AVEN"
"regulation of viral genome replication (GO:0045069)","1/67",0.573001864760097,0.654433828418036,0,0,1.1880961004467,0.661610688876718,"LARP1"
"transcription elongation from RNA polymerase II promoter (GO:0006368)","1/67",0.573001864760097,0.654433828418036,0,0,1.1880961004467,0.661610688876718,"CCNT1"
"positive regulation of catabolic process (GO:0009896)","1/67",0.573001864760097,0.654433828418036,0,0,1.1880961004467,0.661610688876718,"RAB7A"
"negative regulation of cellular process (GO:0048523)","7/566",0.573120621645807,0.654433828418036,0,0,0.980782008688985,0.545961206165818,"SKI;PBRM1;BCL2;NCK2;UTP20;MDM4;GTPBP4"
"dephosphorylation (GO:0016311)","2/153",0.57673977839302,0.658115390960802,0,0,1.03825165562914,0.571416443063778,"PTPRO;MTMR6"
"regulation of myeloid cell differentiation (GO:0045637)","1/68",0.578400109711708,0.659558235988847,0,0,1.17030385919011,0.640728979285065,"RUNX1"
"cellular response to calcium ion (GO:0071277)","1/69",0.583730375444745,0.662559656254408,0,0,1.15303491914694,0.620697247747367,"CLIC4"
"DNA-templated transcription, elongation (GO:0006354)","1/69",0.583730375444745,0.662559656254408,0,0,1.15303491914694,0.620697247747367,"CCNT1"
"RNA 3'-end processing (GO:0031123)","1/69",0.583730375444745,0.662559656254408,0,0,1.15303491914694,0.620697247747367,"WDR33"
"negative regulation of cellular catabolic process (GO:0031330)","1/69",0.583730375444745,0.662559656254408,0,0,1.15303491914694,0.620697247747367,"BCL2"
"peptidyl-tyrosine phosphorylation (GO:0018108)","1/69",0.583730375444745,0.662559656254408,0,0,1.15303491914694,0.620697247747367,"ABL2"
"positive regulation of protein polymerization (GO:0032273)","1/69",0.583730375444745,0.662559656254408,0,0,1.15303491914694,0.620697247747367,"NCK2"
"positive regulation of NF-kappaB transcription factor activity (GO:0051092)","2/155",0.583816071657545,0.662559656254408,0,0,1.02457516339869,0.551394889827666,"RIPK1;EDA2R"
"regulation of cell migration (GO:0030334)","5/408",0.587081430543092,0.664812463088016,0,0,0.971710149586603,0.517524804720612,"CLIC4;NEDD9;GTPBP4;TGFBR1;ROBO1"
"COPII-coated vesicle budding (GO:0090114)","1/70",0.588993514716634,0.664812463088016,0,0,1.13626652809054,0.601471444490762,"TRAPPC10"
"establishment of protein localization to membrane (GO:0090150)","1/70",0.588993514716634,0.664812463088016,0,0,1.13626652809054,0.601471444490762,"SYNE3"
"kidney development (GO:0001822)","1/70",0.588993514716634,0.664812463088016,0,0,1.13626652809054,0.601471444490762,"TGFBR1"
"snRNA transcription by RNA polymerase II (GO:0042795)","1/70",0.588993514716634,0.664812463088016,0,0,1.13626652809054,0.601471444490762,"CCNT1"
"wound healing (GO:0042060)","1/70",0.588993514716634,0.664812463088016,0,0,1.13626652809054,0.601471444490762,"TGFBR1"
"neutrophil chemotaxis (GO:0030593)","1/70",0.588993514716634,0.664812463088016,0,0,1.13626652809054,0.601471444490762,"GBF1"
"positive regulation of cell-substrate adhesion (GO:0010811)","1/70",0.588993514716634,0.664812463088016,0,0,1.13626652809054,0.601471444490762,"NEDD9"
"cellular response to BMP stimulus (GO:0071773)","1/71",0.59419036951985,0.667598492728514,0,0,1.11997723392146,0.583010335376415,"USP9Y"
"regulation of G1/S transition of mitotic cell cycle (GO:2000045)","1/71",0.59419036951985,0.667598492728514,0,0,1.11997723392146,0.583010335376415,"RPTOR"
"gland development (GO:0048732)","1/71",0.59419036951985,0.667598492728514,0,0,1.11997723392146,0.583010335376415,"TGFBR1"
"snRNA transcription (GO:0009301)","1/71",0.59419036951985,0.667598492728514,0,0,1.11997723392146,0.583010335376415,"CCNT1"
"myeloid leukocyte differentiation (GO:0002573)","1/71",0.59419036951985,0.667598492728514,0,0,1.11997723392146,0.583010335376415,"RUNX1"
"cellular response to growth factor stimulus (GO:0071363)","2/158",0.594266845568059,0.667598492728514,0,0,1.00471794871795,0.522882172606551,"KIDINS220;TGFBR1"
"cellular response to starvation (GO:0009267)","2/158",0.594266845568059,0.667598492728514,0,0,1.00471794871795,0.522882172606551,"RPTOR;EIF2S1"
"anterograde trans-synaptic signaling (GO:0098916)","3/244",0.596190063301658,0.669307712574503,0,0,0.975203719442084,0.504371233314543,"NLGN4Y;HRH2;PAFAH1B1"
"cell morphogenesis involved in differentiation (GO:0000904)","1/72",0.599321771350913,0.671014832708751,0,0,1.10414679310925,0.565275286915842,"PXN"
"negative regulation of epithelial cell proliferation (GO:0050680)","1/72",0.599321771350913,0.671014832708751,0,0,1.10414679310925,0.565275286915842,"ROBO1"
"positive regulation of neurogenesis (GO:0050769)","1/72",0.599321771350913,0.671014832708751,0,0,1.10414679310925,0.565275286915842,"ROBO1"
"positive regulation of secretion by cell (GO:1903532)","1/72",0.599321771350913,0.671014832708751,0,0,1.10414679310925,0.565275286915842,"DTNBP1"
"regulation of hydrolase activity (GO:0051336)","1/73",0.60438854137941,0.674421506991358,0,0,1.08875608676405,0.548230070510814,"PAFAH1B1"
"response to molecule of bacterial origin (GO:0002237)","1/73",0.60438854137941,0.674421506991358,0,0,1.08875608676405,0.548230070510814,"GCH1"
"insulin receptor signaling pathway (GO:0008286)","1/73",0.60438854137941,0.674421506991358,0,0,1.08875608676405,0.548230070510814,"GRB2"
"neurotransmitter transport (GO:0006836)","1/73",0.60438854137941,0.674421506991358,0,0,1.08875608676405,0.548230070510814,"SLC22A1"
"positive regulation of synaptic transmission (GO:0050806)","1/73",0.60438854137941,0.674421506991358,0,0,1.08875608676405,0.548230070510814,"DTNBP1"
"regulation of gene expression (GO:0010468)","13/1079",0.606273732424012,0.676072314737887,0,0,0.953260536789468,0.477034156524295,"HDAC4;UTP4;DTNBP1;LARP4;TGFBR1;RUNX1;ROBO1;SFPQ;LARP1;PC;HNRNPH1;NSD1;ASCC2"
"peptide biosynthetic process (GO:0043043)","2/162",0.607895416788299,0.677427267136659,0,0,0.9794,0.487498723745393,"RPS4Y1;GSPT1"
"regulation of peptide hormone secretion (GO:0090276)","1/74",0.609391490333732,0.677734461212282,0,0,1.0737870436064,0.531840684295127,"EIPR1"
"sphingolipid biosynthetic process (GO:0030148)","1/74",0.609391490333732,0.677734461212282,0,0,1.0737870436064,0.531840684295127,"ACER3"
"mitotic nuclear division (GO:0140014)","1/74",0.609391490333732,0.677734461212282,0,0,1.0737870436064,0.531840684295127,"KPNB1"
"integrin-mediated signaling pathway (GO:0007229)","1/75",0.614331419089144,0.682592077653472,0,0,1.05922256918273,0.516075189105343,"NEDD9"
"heart development (GO:0007507)","2/164",0.614578701368672,0.682592077653472,0,0,0.96720987654321,0.47085545270183,"MICAL2;TGFBR1"
"negative regulation of canonical Wnt signaling pathway (GO:0090090)","2/165",0.617887633036045,0.684994947713342,0,0,0.961226993865031,0.462781449711858,"TLE3;PTPRO"
"regulation of epithelial to mesenchymal transition (GO:0010717)","1/76",0.619209118401137,0.684994947713342,0,0,1.04504648074369,0.500903559886141,"TGFBR1"
"cellular response to hormone stimulus (GO:0032870)","1/76",0.619209118401137,0.684994947713342,0,0,1.04504648074369,0.500903559886141,"LMO2"
"chloride transport (GO:0006821)","1/76",0.619209118401137,0.684994947713342,0,0,1.04504648074369,0.500903559886141,"CLIC4"
"regulation of RNA splicing (GO:0043484)","1/76",0.619209118401137,0.684994947713342,0,0,1.04504648074369,0.500903559886141,"HNRNPH1"
"RNA transport (GO:0050658)","1/76",0.619209118401137,0.684994947713342,0,0,1.04504648074369,0.500903559886141,"NUP153"
"neutrophil migration (GO:1990266)","1/77",0.624025368887144,0.688494214944359,0,0,1.03124344726358,0.486297549140328,"GBF1"
"positive regulation of endothelial cell proliferation (GO:0001938)","1/77",0.624025368887144,0.688494214944359,0,0,1.03124344726358,0.486297549140328,"TGFBR1"
"positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)","1/77",0.624025368887144,0.688494214944359,0,0,1.03124344726358,0.486297549140328,"PIK3AP1"
"positive regulation of tumor necrosis factor production (GO:0032760)","1/77",0.624025368887144,0.688494214944359,0,0,1.03124344726358,0.486297549140328,"RIPK1"
"regulation of nucleic acid-templated transcription (GO:1903506)","5/430",0.633442909023622,0.696155681495751,0,0,0.920361990950226,0.420223850740048,"SFPQ;UTP4;NSD1;ASCC2;TGFBR1"
"recombinational repair (GO:0000725)","1/79",0.633476598527947,0.696155681495751,0,0,1.00469915210951,0.458677534218996,"SFPQ"
"regulation of ion transport (GO:0043269)","1/79",0.633476598527947,0.696155681495751,0,0,1.00469915210951,0.458677534218996,"DTNBP1"
"regulation of neuron differentiation (GO:0045664)","1/79",0.633476598527947,0.696155681495751,0,0,1.00469915210951,0.458677534218996,"YWHAG"
"mRNA 3'-end processing (GO:0031124)","1/79",0.633476598527947,0.696155681495751,0,0,1.00469915210951,0.458677534218996,"WDR33"
"negative regulation of NF-kappaB transcription factor activity (GO:0032088)","1/79",0.633476598527947,0.696155681495751,0,0,1.00469915210951,0.458677534218996,"COMMD1"
"negative regulation of transcription by RNA polymerase II (GO:0000122)","8/684",0.634430773626445,0.696744672947698,0,0,0.925016975458337,0.420907793273216,"SKI;HDAC4;SFPQ;NCOR1;NSD1;BEND3;MDM4;RUNX1"
"response to interferon-gamma (GO:0034341)","1/80",0.638113091008326,0.699405532644652,0,0,0.991931010136669,0.445614841701223,"GCH1"
"skin development (GO:0043588)","1/80",0.638113091008326,0.699405532644652,0,0,0.991931010136669,0.445614841701223,"CLIC4"
"lipid biosynthetic process (GO:0008610)","1/80",0.638113091008326,0.699405532644652,0,0,0.991931010136669,0.445614841701223,"PDSS2"
"regulation of interleukin-8 production (GO:0032677)","1/81",0.642691161718905,0.703035768498816,0,0,0.979482071713147,0.433020187505171,"RIPK1"
"phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)","1/81",0.642691161718905,0.703035768498816,0,0,0.979482071713147,0.433020187505171,"GPR65"
"positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","1/81",0.642691161718905,0.703035768498816,0,0,0.979482071713147,0.433020187505171,"RIPK1"
"neuron differentiation (GO:0030182)","2/174",0.646690909540669,0.706946886676348,0,0,0.910511627906977,0.396880024721925,"TGFBR1;RUNX1"
"positive regulation of cytoskeleton organization (GO:0051495)","1/82",0.647211543942282,0.707052086693666,0,0,0.967340514485269,0.420872519870424,"NCK2"
"supramolecular fiber organization (GO:0097435)","4/351",0.64821031066406,0.707679146504799,0,0,0.901784884261411,0.390959892481513,"TPM4;TPM3;RIPK1;TGFBR1"
"regulation of osteoblast differentiation (GO:0045667)","1/83",0.651674961747648,0.710065720256103,0,0,0.955495092799534,0.409151948178285,"SKI"
"epidermis development (GO:0008544)","1/83",0.651674961747648,0.710065720256103,0,0,0.955495092799534,0.409151948178285,"EDA2R"
"peptide metabolic process (GO:0006518)","1/83",0.651674961747648,0.710065720256103,0,0,0.955495092799534,0.409151948178285,"NLN"
"regulation of protein phosphorylation (GO:0001932)","3/266",0.654288890542377,0.712447903035033,0,0,0.892619909294975,0.37865498581515,"NSD1;PLAUR;RIPK1"
"ubiquitin-dependent protein catabolic process (GO:0006511)","4/354",0.654783361162932,0.712520626843531,0,0,0.893917050691244,0.378529929913418,"UBE3C;UBE2D2;UBR4;RNF185"
"positive regulation of developmental process (GO:0051094)","2/177",0.655903783445957,0.713002497547123,0,0,0.894765714285714,0.377359541340824,"TP53BP1;B4GALT5"
"lymphocyte differentiation (GO:0030098)","1/84",0.656082130095882,0.713002497547123,0,0,0.943935102961647,0.397839666673274,"HDAC4"
"negative regulation of immune response (GO:0050777)","2/178",0.658931973765693,0.715632769422193,0,0,0.889636363636364,0.371098443428644,"FCGR3A;HRH2"
"G1/S transition of mitotic cell cycle (GO:0000082)","1/85",0.660433755177092,0.715863784076145,0,0,0.932650350977044,0.38691788367311,"GSPT1"
"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)","1/85",0.660433755177092,0.715863784076145,0,0,0.932650350977044,0.38691788367311,"AP2B1"
"positive regulation of protein catabolic process (GO:0045732)","1/85",0.660433755177092,0.715863784076145,0,0,0.932650350977044,0.38691788367311,"RAB7A"
"protein stabilization (GO:0050821)","2/179",0.661938864391398,0.716097498750695,0,0,0.884564971751412,0.364955653438414,"MDM4;GTPBP4"
"regulation of immune response (GO:0050776)","2/179",0.661938864391398,0.716097498750695,0,0,0.884564971751412,0.364955653438414,"FCGR3A;XIAP"
"RNA processing (GO:0006396)","2/179",0.661938864391398,0.716097498750695,0,0,0.884564971751412,0.364955653438414,"SFPQ;HNRNPH1"
"regulation of neuron death (GO:1901214)","1/86",0.664730534186176,0.717463880823316,0,0,0.921631122568549,0.376369756905876,"EIF2S1"
"response to interleukin-1 (GO:0070555)","1/86",0.664730534186176,0.717463880823316,0,0,0.921631122568549,0.376369756905876,"HDAC4"
"positive regulation of proteasomal protein catabolic process (GO:1901800)","1/86",0.664730534186176,0.717463880823316,0,0,0.921631122568549,0.376369756905876,"RNF185"
"positive regulation of cellular biosynthetic process (GO:0031328)","2/180",0.66492450899832,0.717463880823316,0,0,0.879550561797753,0.358928545729797,"LARP4B;LARP4"
"calcium ion transmembrane transport (GO:0070588)","1/87",0.668973155684535,0.721365228071479,0,0,0.910868155285833,0.366179332853596,"MCOLN2"
"regulation of establishment of planar polarity (GO:0090175)","1/88",0.673162299607445,0.724944014961864,0,0,0.900352612538352,0.356331491052827,"AP2B1"
"negative regulation of binding (GO:0051100)","1/88",0.673162299607445,0.724944014961864,0,0,0.900352612538352,0.356331491052827,"GTPBP4"
"collagen fibril organization (GO:0030199)","1/89",0.677298637306221,0.727986793388493,0,0,0.890076059398769,0.346811892406049,"TGFBR1"
"second-messenger-mediated signaling (GO:0019932)","1/89",0.677298637306221,0.727986793388493,0,0,0.890076059398769,0.346811892406049,"RCAN1"
"positive regulation of inflammatory response (GO:0050729)","1/89",0.677298637306221,0.727986793388493,0,0,0.890076059398769,0.346811892406049,"RIPK1"
"antigen receptor-mediated signaling pathway (GO:0050851)","2/185",0.679536058211567,0.729450433621438,0,0,0.855300546448087,0.330441073365228,"BCL2;LCP2"
"endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)","2/185",0.679536058211567,0.729450433621438,0,0,0.855300546448087,0.330441073365228,"GBF1;ARFGAP3"
"SRP-dependent cotranslational protein targeting to membrane (GO:0006614)","1/90",0.681382831803251,0.730961878805032,0,0,0.880030440037602,0.337606930943208,"RPS4Y1"
"regulation of actin cytoskeleton organization (GO:0032956)","1/91",0.685415537979435,0.734342306285363,0,0,0.87020805666224,0.32870368911672,"ABL2"
"positive regulation of supramolecular fiber organization (GO:1902905)","1/91",0.685415537979435,0.734342306285363,0,0,0.87020805666224,0.32870368911672,"NCK2"
"protein transport (GO:0015031)","4/369",0.686409281440365,0.734934359177151,0,0,0.856517896597437,0.322291589651415,"ARF1;RAB6A;ARFGAP3;RAB7A"
"regulation of mitotic cell cycle phase transition (GO:1901990)","2/188",0.688051889925543,0.735298381687916,0,0,0.841376344086021,0.314583061588748,"YWHAG;PAFAH1B1"
"regulation of endothelial cell proliferation (GO:0001936)","1/92",0.689397402278827,0.735298381687916,0,0,0.860601549844578,0.320089896857824,"TGFBR1"
"T cell activation (GO:0042110)","1/92",0.689397402278827,0.735298381687916,0,0,0.860601549844578,0.320089896857824,"NCK2"
"Wnt signaling pathway (GO:0016055)","1/92",0.689397402278827,0.735298381687916,0,0,0.860601549844578,0.320089896857824,"CSNK1G1"
"negative regulation of mitotic cell cycle phase transition (GO:1901991)","1/92",0.689397402278827,0.735298381687916,0,0,0.860601549844578,0.320089896857824,"AVEN"
"positive regulation of cellular component biogenesis (GO:0044089)","1/92",0.689397402278827,0.735298381687916,0,0,0.860601549844578,0.320089896857824,"RAB7A"
